time,FLOW,TEMP,SALT,OXY_oxy,NIT_amm,NIT_nit,PHS_frp,OGM_doc,OGM_poc,OGM_don,OGM_dop,OGM_pop,PHS_frp_ads,OGM_pon
2014-10-21,0.031614093,14.0240625,0,302.8569883,0.22172949,0.016129032,0.068441657,174.8542881,17.48542881,0.920415913,0.057936991,0.452991264,0.068441657,8.045884697
2014-10-22,0.030490325,12.783125,0,311.3381244,0.194013304,0.008064516,0.071074029,158.2014988,15.82014988,0.919367089,0.057699513,0.448221586,0.071074029,8.072225978
2014-10-23,0.026992583,12.18375,0,315.5871937,0.166297118,0,0.0737064,141.5487094,14.15487094,0.918318264,0.057462034,0.443451908,0.0737064,8.098567259
2014-10-24,0.020974399,12.18635417,0,315.56851,0.178615423,0.000896057,0.074291371,148.9499491,14.89499491,0.917269439,0.057224556,0.44072963,0.074291371,8.075913475
2014-10-25,0.020241017,12.41354167,0,313.9460619,0.190933728,0.001792115,0.074876343,156.3511888,15.63511888,0.916220615,0.056987077,0.438007352,0.074876343,8.053259691
2014-10-26,0.015929994,12.90083333,0,310.5155909,0.203252033,0.002688172,0.075461314,163.7524285,16.37524285,0.91517179,0.056749599,0.435285074,0.075461314,8.030605908
2014-10-27,0.008996985,12.40895833,0,313.9786472,0.215570338,0.003584229,0.076046286,171.1536682,17.11536682,0.914122966,0.05651212,0.432562796,0.076046286,8.007952124
2014-10-28,0.008226934,13.8734375,0,303.8643865,0.227888643,0.004480287,0.076631257,178.5549079,17.85549079,0.913074141,0.056274642,0.429840518,0.076631257,7.98529834
2014-10-29,0.006554633,13.83625,0,304.1140206,0.240206948,0.005376344,0.077216229,185.9561477,18.59561477,0.912025316,0.056037163,0.427118239,0.077216229,7.962644556
2014-10-30,0.005860895,11.4784375,0,320.720638,0.252525253,0.006272401,0.0778012,193.3573874,19.33573874,0.910976492,0.055799685,0.424395961,0.0778012,7.939990773
2014-10-31,0.006144885,10.13458333,0,330.9203977,0.264843558,0.007168459,0.078386171,200.7586271,20.07586271,0.909927667,0.055562206,0.421673683,0.078386171,7.917336989
2014-11-01,0.009626378,9.594166667,0,335.1844671,0.277161863,0.008064516,0.078971143,208.1598668,20.81598668,0.908878843,0.055324728,0.418951405,0.078971143,7.894683205
2014-11-02,0.006059921,7.489270833,0,352.7476936,0.289480168,0.008960573,0.079556114,215.5611065,21.55611065,0.907830018,0.055087249,0.416229127,0.079556114,7.872029422
2014-11-03,0.005121462,7.9390625,0,348.8617753,0.301798473,0.009856631,0.080141086,222.9623462,22.29623462,0.906781193,0.054849771,0.413506849,0.080141086,7.849375638
2014-11-04,0.004949881,9.940104167,0,332.4438755,0.314116778,0.010752688,0.080726057,230.3635859,23.03635859,0.905732369,0.054612292,0.410784571,0.080726057,7.826721854
2014-11-05,0.004691019,11.14302083,0,323.2140055,0.326435083,0.011648746,0.081311029,237.7648256,23.77648256,0.904683544,0.054374814,0.408062293,0.081311029,7.804068071
2014-11-06,0.005137304,11.68604167,0,319.1943667,0.338753388,0.012544803,0.081896,245.1660653,24.51660653,0.90363472,0.054137335,0.405340015,0.081896,7.781414287
2014-11-07,0.004959662,9.294166667,0,337.5933871,0.351071693,0.01344086,0.082480971,252.567305,25.2567305,0.902585895,0.053899857,0.402617737,0.082480971,7.758760503
2014-11-08,0.005439395,7.6971875,0,350.9421349,0.363389998,0.014336918,0.083065943,259.9685447,25.99685447,0.901537071,0.053662378,0.399895459,0.083065943,7.73610672
2014-11-09,0.00548591,8.73,0,342.2064576,0.375708303,0.015232975,0.083650914,267.3697844,26.73697844,0.900488246,0.0534249,0.397173181,0.083650914,7.713452936
2014-11-10,0.005480009,8.990833333,0,340.0600669,0.388026608,0.016129032,0.084235886,274.7710241,27.47710241,0.899439421,0.053187421,0.394450903,0.084235886,7.690799152
2014-11-11,0.005491071,9.386354167,0,336.8499249,0.388026608,0.015591398,0.08353392,273.2571342,27.32571342,0.898390597,0.052949943,0.393015563,0.08353392,7.681897365
2014-11-12,0.00537436,10.12260417,0,331.0138831,0.388026608,0.015053763,0.082831954,271.7432443,27.17432443,0.897341772,0.052712464,0.391580222,0.082831954,7.672995578
2014-11-13,0.004925124,8.494791667,0,344.1623487,0.388026608,0.014516129,0.082129989,270.2293543,27.02293543,0.896292948,0.052474985,0.390144881,0.082129989,7.664093791
2014-11-14,0.0057135,5.2659375,0,373.1041578,0.388026608,0.013978495,0.081428023,268.7154644,26.87154644,0.895244123,0.052237507,0.38870954,0.081428023,7.655192005
2014-11-15,0.005480814,3.790729167,0,387.748673,0.388026608,0.01344086,0.080726057,267.2015744,26.72015744,0.894195298,0.052000028,0.387274199,0.080726057,7.646290218
2014-11-16,0.005094111,5.318333333,0,372.6013764,0.388026608,0.012903226,0.080024091,265.6876845,26.56876845,0.893146474,0.05176255,0.385838858,0.080024091,7.637388431
2014-11-17,0.00921529,6.330625,0,363.110655,0.388026608,0.012365591,0.079322126,264.1737946,26.41737946,0.892097649,0.051525071,0.384403517,0.079322126,7.628486644
2014-11-18,0.007615339,2.660104167,0,399.6434675,0.388026608,0.011827957,0.07862016,262.6599046,26.26599046,0.891048825,0.051287593,0.382968176,0.07862016,7.619584857
2014-11-19,0.006409054,1.708854167,0,410.1325433,0.388026608,0.011290323,0.077918194,261.1460147,26.11460147,0.89,0.051050114,0.381532836,0.077918194,7.61068307
2014-11-20,0.00591858,3.343229167,0,392.3845199,0.388026608,0.010752688,0.077216229,259.6321247,25.96321247,0.888951175,0.050812636,0.380097495,0.077216229,7.601781283
2014-11-21,0.006392907,2.803229167,0,398.1040474,0.388026608,0.010215054,0.076514263,258.1182348,25.81182348,0.887902351,0.050575157,0.378662154,0.076514263,7.592879496
2014-11-22,0.006395679,2.822395833,0,397.8986493,0.388026608,0.009677419,0.075812297,256.6043449,25.66043449,0.886853526,0.050337679,0.377226813,0.075812297,7.583977709
2014-11-23,0.008190075,4.743125,0,378.1850473,0.388026608,0.009139785,0.075110331,255.0904549,25.50904549,0.885804702,0.0501002,0.375791472,0.075110331,7.575075922
2014-11-24,0.012458556,8.758958333,0,341.9669936,0.388026608,0.008602151,0.074408366,253.576565,25.3576565,0.884755877,0.049862722,0.374356131,0.074408366,7.566174135
2014-11-25,0.007856581,8.379166667,0,345.1309974,0.388026608,0.008064516,0.0737064,252.062675,25.2062675,0.883707052,0.049625243,0.37292079,0.0737064,7.557272348
2014-11-26,0.022020238,6.574791667,0,360.8834636,0.388026608,0.007526882,0.073004434,250.5487851,25.05487851,0.882658228,0.049387765,0.37148545,0.073004434,7.548370561
2014-11-27,0.015063894,5.937395833,0,366.7476045,0.388026608,0.006989247,0.072302469,249.0348952,24.90348952,0.881609403,0.049150286,0.370050109,0.072302469,7.539468774
2014-11-28,0.011201196,4.231041667,0,383.2768557,0.388026608,0.006451613,0.071600503,247.5210052,24.75210052,0.880560579,0.048912808,0.368614768,0.071600503,7.530566988
2014-11-29,0.009051339,4.385729167,0,381.7265369,0.388026608,0.005913978,0.070898537,246.0071153,24.60071153,0.879511754,0.048675329,0.367179427,0.070898537,7.521665201
2014-11-30,0.007826661,5.888958333,0,367.1999272,0.388026608,0.005376344,0.070196571,244.4932253,24.44932253,0.878462929,0.048437851,0.365744086,0.070196571,7.512763414
2014-12-01,0.00714069,8.055625,0,347.8668623,0.388026608,0.00483871,0.069494606,242.9793354,24.29793354,0.877414105,0.048200372,0.364308745,0.069494606,7.503861627
2014-12-02,0.013501112,7.26375,0,354.7244069,0.388026608,0.004301075,0.06879264,241.4654455,24.14654455,0.87636528,0.047962894,0.362873404,0.06879264,7.49495984
2014-12-03,0.011662231,7.238125,0,354.9502262,0.388026608,0.003763441,0.068090674,239.9515555,23.99515555,0.875316456,0.047725415,0.361438063,0.068090674,7.486058053
2014-12-04,0.010517986,6.811145833,0,358.749862,0.388026608,0.003225806,0.067388709,238.4376656,23.84376656,0.874267631,0.047487937,0.360002723,0.067388709,7.477156266
2014-12-05,0.011068131,6.448645833,0,362.0311696,0.388026608,0.002688172,0.066686743,236.9237756,23.69237756,0.873218807,0.047250458,0.358567382,0.066686743,7.468254479
2014-12-06,0.011357949,7.4625,0,352.9813435,0.388026608,0.002150538,0.065984777,235.4098857,23.54098857,0.872169982,0.04701298,0.357132041,0.065984777,7.459352692
2014-12-07,0.011705506,6.205729167,0,364.2590679,0.388026608,0.001612903,0.065282811,233.8959958,23.38959958,0.871121157,0.046775501,0.3556967,0.065282811,7.450450905
2014-12-08,0.01134945,4.623020833,0,379.3689278,0.388026608,0.001075269,0.064580846,232.3821058,23.23821058,0.870072333,0.046538023,0.354261359,0.064580846,7.441549118
2014-12-09,0.012011534,5.431145833,0,371.5227682,0.388026608,0.000537634,0.06387888,230.8682159,23.08682159,0.869023508,0.046300544,0.352826018,0.06387888,7.432647331
2014-12-10,0.011732709,4.771612903,0,377.9051606,0.388026608,0,0.063176914,229.3543259,22.93543259,0.867974684,0.046063066,0.351390677,0.063176914,7.423745544
2014-12-11,0.012159538,3.103854167,0,394.9027709,0.394716721,0.004449388,0.062995371,227.840436,22.7840436,0.866925859,0.045825587,0.349434914,0.062995371,7.403166621
2014-12-12,0.01160176,3.704479167,0,388.6349659,0.401406835,0.008898776,0.062813829,226.3265461,22.63265461,0.865877034,0.045588109,0.34747915,0.062813829,7.382587697
2014-12-13,0.011331748,4.1665625,0,383.9262375,0.408096949,0.013348165,0.062632286,224.8126561,22.48126561,0.86482821,0.04535063,0.345523386,0.062632286,7.362008774
2014-12-14,0.012326977,4.375833333,0,381.8253969,0.414787063,0.017797553,0.062450743,223.2987662,22.32987662,0.863779385,0.045113152,0.343567623,0.062450743,7.34142985
2014-12-15,0.011041807,4.611666667,0,379.4811731,0.421477177,0.022246941,0.0622692,221.7848762,22.17848762,0.862730561,0.044875673,0.341611859,0.0622692,7.320850927
2014-12-16,0.01061846,5.818229167,0,367.8621365,0.428167291,0.026696329,0.062087657,220.2709863,22.02709863,0.861681736,0.044638195,0.339656095,0.062087657,7.300272004
2014-12-17,0.010071832,6.12325,0,365.0208892,0.434857405,0.031145717,0.061906114,218.7570964,21.87570964,0.860632911,0.044400716,0.337700331,0.061906114,7.27969308
2014-12-18,0.01483322,4.68745098,0,378.7330502,0.441547519,0.035595106,0.061724571,217.2432064,21.72432064,0.859584087,0.044163238,0.335744568,0.061724571,7.259114157
2014-12-19,0.015286115,3.819166667,0,387.4572013,0.448237633,0.040044494,0.061543029,215.7293165,21.57293165,0.858535262,0.043925759,0.333788804,0.061543029,7.238535233
2014-12-20,0.014982635,3.663958333,0,389.0525337,0.454927747,0.044493882,0.061361486,214.2154265,21.42154265,0.857486438,0.043688281,0.33183304,0.061361486,7.21795631
2014-12-21,0.014507876,4.569583333,0,379.8976941,0.461617861,0.04894327,0.061179943,212.7015366,21.27015366,0.856437613,0.043450802,0.329877276,0.061179943,7.197377386
2014-12-22,0.015531229,4.4721875,0,380.8646568,0.468307975,0.053392659,0.0609984,211.1876467,21.11876467,0.855388788,0.043213324,0.327921513,0.0609984,7.176798463
2014-12-23,0.016269824,5.319166667,0,372.5933893,0.474998089,0.057842047,0.060816857,209.6737567,20.96737567,0.854339964,0.042975845,0.325965749,0.060816857,7.156219539
2014-12-24,0.022775182,6.6328125,0,360.3576786,0.481688202,0.062291435,0.060635314,208.1598668,20.81598668,0.853291139,0.042738367,0.324009985,0.060635314,7.135640616
2014-12-25,0.0224573,6.158854167,0,364.6916947,0.488378316,0.066740823,0.060453771,206.6459768,20.66459768,0.852242315,0.042500888,0.322054222,0.060453771,7.115061692
2014-12-26,0.020976765,4.890833333,0,376.7376645,0.49506843,0.071190211,0.060272229,205.1320869,20.51320869,0.85119349,0.04226341,0.320098458,0.060272229,7.094482769
2014-12-27,0.020182559,5.745104167,0,368.5489327,0.501758544,0.0756396,0.060090686,203.618197,20.3618197,0.850144665,0.042025931,0.318142694,0.060090686,7.073903845
2014-12-28,0.019517819,6.9703125,0,357.3252746,0.508448658,0.080088988,0.059909143,202.104307,20.2104307,0.849095841,0.041788453,0.31618693,0.059909143,7.053324922
2014-12-29,0.021497275,6.439479167,0,362.1148151,0.515138772,0.084538376,0.0597276,200.5904171,20.05904171,0.848047016,0.041550974,0.314231167,0.0597276,7.032745998
2014-12-30,0.031998105,4.8253125,0,377.3785325,0.521828886,0.088987764,0.059546057,199.0765271,19.90765271,0.846998192,0.041313496,0.312275403,0.059546057,7.012167075
2014-12-31,0.090859117,3.803020833,0,387.6226435,0.528519,0.093437152,0.059364514,197.5626372,19.75626372,0.845949367,0.041076017,0.310319639,0.059364514,6.991588151
2015-01-01,0.090322905,3.646145833,0,389.2363314,0.535209114,0.097886541,0.059182971,196.0487473,19.60487473,0.844900542,0.040838539,0.308363876,0.059182971,6.971009228
2015-01-02,0.08885946,4.266875,0,382.9167756,0.541899228,0.102335929,0.059001429,194.5348573,19.45348573,0.843851718,0.04060106,0.306408112,0.059001429,6.950430305
2015-01-03,0.089516714,4.431875,0,381.26611,0.548589342,0.106785317,0.058819886,193.0209674,19.30209674,0.842802893,0.040363582,0.304452348,0.058819886,6.929851381
2015-01-04,0.089628573,5.203958333,0,373.7003967,0.555279456,0.111234705,0.058638343,191.5070774,19.15070774,0.841754069,0.040126103,0.302496584,0.058638343,6.909272458
2015-01-05,0.089473957,3.911770833,0,386.5106104,0.56196957,0.115684093,0.0584568,189.9931875,18.99931875,0.840705244,0.039888625,0.300540821,0.0584568,6.888693534
2015-01-06,0.088143436,3.454791667,0,391.2200851,0.568659683,0.120133482,0.058275257,188.4792976,18.84792976,0.83965642,0.039651146,0.298585057,0.058275257,6.868114611
2015-01-07,0.090742865,2.2990625,0,403.5713104,0.575349797,0.12458287,0.058093714,186.9654076,18.69654076,0.838607595,0.039413668,0.296629293,0.058093714,6.847535687
2015-01-08,0.090439718,0.938645833,0,418.9649671,0.582039911,0.129032258,0.057912171,185.4515177,18.54515177,0.83755877,0.039176189,0.294673529,0.057912171,6.826956764
2015-01-09,0.086015307,1.559166667,0,411.8248208,0.588730025,0.133481646,0.057730629,183.9376277,18.39376277,0.836509946,0.03893871,0.292717766,0.057730629,6.80637784
2015-01-10,0.087022098,1.147708333,0,416.5366333,0.595420139,0.137931034,0.057549086,182.4237378,18.24237378,0.835461121,0.038701232,0.290762002,0.057549086,6.785798917
2015-01-11,0.08505462,1.66625,0,410.6130241,0.602110253,0.142380423,0.057367543,180.9098479,18.09098479,0.834412297,0.038463753,0.288806238,0.057367543,6.765219993
2015-01-12,0.085784019,2.721041667,0,398.986821,0.608800367,0.146829811,0.057186,179.3959579,17.93959579,0.833363472,0.038226275,0.286850475,0.057186,6.74464107
2015-01-13,0.084962566,2.528333333,0,401.0695949,0.615490481,0.151279199,0.057004457,177.882068,17.7882068,0.832314647,0.037988796,0.284894711,0.057004457,6.724062146
2015-01-14,0.085571273,2.264166667,0,403.954365,0.622180595,0.155728587,0.056822914,176.368178,17.6368178,0.831265823,0.037751318,0.282938947,0.056822914,6.703483223
2015-01-15,0.08527416,2.3134375,0,403.413691,0.628870709,0.160177976,0.056641371,174.8542881,17.48542881,0.830216998,0.037513839,0.280983183,0.056641371,6.682904299
2015-01-16,0.084548075,2.582395833,0,400.4834598,0.635560823,0.164627364,0.056459829,173.3403982,17.33403982,0.829168174,0.037276361,0.27902742,0.056459829,6.662325376
2015-01-17,0.083624403,2.726145833,0,398.9319018,0.642250937,0.169076752,0.056278286,171.8265082,17.18265082,0.828119349,0.037038882,0.277071656,0.056278286,6.641746452
2015-01-18,0.082909641,3.242916667,0,393.4365222,0.648941051,0.17352614,0.056096743,170.3126183,17.03126183,0.827070524,0.036801404,0.275115892,0.056096743,6.621167529
2015-01-19,0.082764686,3.3709375,0,392.0947697,0.655631164,0.177975528,0.0559152,168.7987283,16.87987283,0.8260217,0.036563925,0.273160129,0.0559152,6.600588606
2015-01-20,0.083208438,3.712916667,0,388.5481125,0.662321278,0.182424917,0.055733657,167.2848384,16.72848384,0.824972875,0.036326447,0.271204365,0.055733657,6.580009682
2015-01-21,0.08214488,3.844791667,0,387.1948732,0.669011392,0.186874305,0.055552114,165.7709485,16.57709485,0.823924051,0.036088968,0.269248601,0.055552114,6.559430759
2015-01-22,0.082762774,3.666458333,0,389.0267492,0.675701506,0.191323693,0.055370571,164.2570585,16.42570585,0.822875226,0.03585149,0.267292837,0.055370571,6.538851835
2015-01-23,0.083998959,3.474791667,0,391.01195,0.68239162,0.195773081,0.055189029,162.7431686,16.27431686,0.821826401,0.035614011,0.265337074,0.055189029,6.518272912
2015-01-24,0.085889021,3.562604167,0,390.1003109,0.689081734,0.200222469,0.055007486,161.2292786,16.12292786,0.820777577,0.035376533,0.26338131,0.055007486,6.497693988
2015-01-25,0.083360859,3.745729167,0,388.2106604,0.695771848,0.204671858,0.054825943,159.7153887,15.97153887,0.819728752,0.035139054,0.261425546,0.054825943,6.477115065
2015-01-26,0.08387489,3.831354167,0,387.3323981,0.702461962,0.209121246,0.0546444,158.2014988,15.82014988,0.818679928,0.034901576,0.259469782,0.0546444,6.456536141
2015-01-27,0.085792912,2.630833333,0,399.9595257,0.709152076,0.213570634,0.054462857,156.6876088,15.66876088,0.817631103,0.034664097,0.257514019,0.054462857,6.435957218
2015-01-28,0.080879787,2.189791667,0,404.7728126,0.71584219,0.218020022,0.054281314,155.1737189,15.51737189,0.816582278,0.034426619,0.255558255,0.054281314,6.415378294
2015-01-29,0.063874034,2.486770833,0,401.5211833,0.722532304,0.22246941,0.054099771,153.6598289,15.36598289,0.815533454,0.03418914,0.253602491,0.054099771,6.394799371
2015-01-30,0.056912269,2.612083333,0,400.1622028,0.729222418,0.226918799,0.053918229,152.145939,15.2145939,0.814484629,0.033951662,0.251646728,0.053918229,6.374220447
2015-01-31,0.050639225,1.881875,0,408.1908142,0.735912532,0.231368187,0.053736686,150.6320491,15.06320491,0.813435805,0.033714183,0.249690964,0.053736686,6.353641524
2015-02-01,0.043253162,3.0465625,0,395.5095159,0.742602645,0.235817575,0.053555143,149.1181591,14.91181591,0.81238698,0.033476705,0.2477352,0.053555143,6.3330626
2015-02-02,0.045455451,3.392708333,0,391.8673614,0.749292759,0.240266963,0.0533736,147.6042692,14.76042692,0.811338156,0.033239226,0.245779436,0.0533736,6.312483677
2015-02-03,0.045822422,1.890416667,0,408.0953512,0.755982873,0.244716352,0.053192057,146.0903792,14.60903792,0.810289331,0.033001748,0.243823673,0.053192057,6.291904753
2015-02-04,0.039015285,2.703645833,0,399.1740896,0.762672987,0.24916574,0.053010514,144.5764893,14.45764893,0.809240506,0.032764269,0.241867909,0.053010514,6.27132583
2015-02-05,0.040927515,2.161875,0,405.080731,0.769363101,0.253615128,0.052828971,143.0625993,14.30625993,0.808191682,0.032526791,0.239912145,0.052828971,6.250746907
2015-02-06,0.03709392,1.234375,0,415.5367781,0.776053215,0.258064516,0.052647429,141.5487094,14.15487094,0.807142857,0.032289312,0.237956382,0.052647429,6.230167983
2015-02-07,0.032218805,2.603333333,0,400.2568443,0.778970708,0.26188455,0.05292452,141.7678251,14.17678251,0.810902256,0.032212838,0.236991018,0.05292452,6.257265042
2015-02-08,0.030842773,3.957083333,0,386.0488537,0.781888202,0.265704584,0.053201612,141.9869407,14.19869407,0.814661654,0.032136363,0.236025654,0.053201612,6.284362102
2015-02-09,0.030584036,5.376770833,0,372.0419843,0.784805695,0.269524618,0.053478704,142.2060564,14.22060564,0.818421053,0.032059888,0.23506029,0.053478704,6.311459161
2015-02-10,0.032044526,4.710833333,0,378.5027318,0.787723188,0.273344652,0.053755796,142.425172,14.2425172,0.822180451,0.031983413,0.234094926,0.053755796,6.33855622
2015-02-11,0.03111828,3.835729167,0,387.2876135,0.790640682,0.277164686,0.054032887,142.6442877,14.26442877,0.82593985,0.031906939,0.233129562,0.054032887,6.365653279
2015-02-12,0.031157781,3.305416667,0,392.7805127,0.793558175,0.28098472,0.054309979,142.8634033,14.28634033,0.829699248,0.031830464,0.232164198,0.054309979,6.392750338
2015-02-13,0.033057308,1.1121875,0,416.947579,0.796475668,0.284804754,0.054587071,143.082519,14.3082519,0.833458647,0.031753989,0.231198834,0.054587071,6.419847398
2015-02-14,0.030595632,1.7628125,0,409.5253511,0.799393161,0.288624788,0.054864162,143.3016346,14.33016346,0.837218045,0.031677515,0.23023347,0.054864162,6.446944457
2015-02-15,0.042786569,0.2575,0,427.040714,0.802310655,0.292444822,0.055141254,143.5207503,14.35207503,0.840977444,0.03160104,0.229268106,0.055141254,6.474041516
2015-02-16,0.037887605,0.19,0,427.8549125,0.805228148,0.296264856,0.055418346,143.7398659,14.37398659,0.844736842,0.031524565,0.228302742,0.055418346,6.501138575
2015-02-17,0.042957263,0.4915625,0,424.2369947,0.808145641,0.30008489,0.055695438,143.9589816,14.39589816,0.848496241,0.031448091,0.227337379,0.055695438,6.528235635
2015-02-18,0.032880993,0.90375,0,419.3725695,0.811063135,0.303904924,0.055972529,144.1780972,14.41780972,0.852255639,0.031371616,0.226372015,0.055972529,6.555332694
2015-02-19,0.035274241,0.343541667,0,426.0065386,0.813980628,0.307724958,0.056249621,144.3972128,14.43972128,0.856015038,0.031295141,0.225406651,0.056249621,6.582429753
2015-02-20,0.030660809,0.33,0,426.1690297,0.816898121,0.311544992,0.056526713,144.6163285,14.46163285,0.859774436,0.031218667,0.224441287,0.056526713,6.609526812
2015-02-21,0.033821072,0.486875,0,424.2928472,0.819815614,0.315365025,0.056803805,144.8354441,14.48354441,0.863533835,0.031142192,0.223475923,0.056803805,6.636623871
2015-02-22,0.038452757,1.76,0,409.5569632,0.822733108,0.319185059,0.057080896,145.0545598,14.50545598,0.867293233,0.031065717,0.222510559,0.057080896,6.663720931
2015-02-23,0.037190329,2.123541667,0,405.5041809,0.825650601,0.323005093,0.057357988,145.2736754,14.52736754,0.871052632,0.030989243,0.221545195,0.057357988,6.69081799
2015-02-24,0.03542355,1.28625,0,414.9402039,0.828568094,0.326825127,0.05763508,145.4927911,14.54927911,0.87481203,0.030912768,0.220579831,0.05763508,6.717915049
2015-02-25,0.033538105,1.877604167,0,408.2385597,0.831485588,0.330645161,0.057912171,145.7119067,14.57119067,0.878571429,0.030836293,0.219614467,0.057912171,6.745012108
2015-02-26,0.033803218,2.1940625,0,404.7257401,0.834403081,0.334465195,0.058189263,145.9310224,14.59310224,0.882330827,0.030759819,0.218649103,0.058189263,6.772109167
2015-02-27,0.033370202,2.0728125,0,406.0656966,0.837320574,0.338285229,0.058466355,146.150138,14.6150138,0.886090226,0.030683344,0.217683739,0.058466355,6.799206227
2015-02-28,0.03300677,1.485416667,0,412.6628577,0.840238067,0.342105263,0.058743447,146.3692537,14.63692537,0.889849624,0.030606869,0.216718375,0.058743447,6.826303286
2015-03-01,0.03229672,2.123229167,0,405.507636,0.843155561,0.345925297,0.059020538,146.5883693,14.65883693,0.893609023,0.030530394,0.215753012,0.059020538,6.853400345
2015-03-02,0.035508676,3.4521875,0,391.2471998,0.846073054,0.349745331,0.05929763,146.807485,14.6807485,0.897368421,0.03045392,0.214787648,0.05929763,6.880497404
2015-03-03,0.035353939,2.645416667,0,399.8020067,0.848990547,0.353565365,0.059574722,147.0266006,14.70266006,0.90112782,0.030377445,0.213822284,0.059574722,6.907594464
2015-03-04,0.044307956,3.842604167,0,387.2172554,0.851908041,0.357385399,0.059851814,147.2457163,14.72457163,0.904887218,0.03030097,0.21285692,0.059851814,6.934691523
2015-03-05,0.088310406,2.892708333,0,397.1466696,0.854825534,0.361205433,0.060128905,147.4648319,14.74648319,0.908646617,0.030224496,0.211891556,0.060128905,6.961788582
2015-03-06,0.099708523,2.313541667,0,403.4125492,0.857743027,0.365025467,0.060405997,147.6839476,14.76839476,0.912406015,0.030148021,0.210926192,0.060405997,6.988885641
2015-03-07,0.092071357,3.129895833,0,394.6274943,0.86066052,0.368845501,0.060683089,147.9030632,14.79030632,0.916165414,0.030071546,0.209960828,0.060683089,7.0159827
2015-03-08,0.088684011,4.024479167,0,385.3637807,0.863578014,0.372665535,0.06096018,148.1221789,14.81221789,0.919924812,0.029995072,0.208995464,0.06096018,7.04307976
2015-03-09,0.088141047,4.639270833,0,379.2083813,0.866495507,0.376485569,0.061237272,148.3412945,14.83412945,0.923684211,0.029918597,0.2080301,0.061237272,7.070176819
2015-03-10,0.086568654,4.802708333,0,377.6000576,0.869413,0.380305603,0.061514364,148.5604102,14.85604102,0.927443609,0.029842122,0.207064736,0.061514364,7.097273878
2015-03-11,0.085462262,5.172708333,0,374.0016385,0.872330494,0.384125637,0.061791456,148.7795258,14.87795258,0.931203008,0.029765648,0.206099372,0.061791456,7.124370937
2015-03-12,0.082348733,5.113333333,0,374.5751409,0.875247987,0.387945671,0.062068547,148.9986415,14.89986415,0.934962406,0.029689173,0.205134009,0.062068547,7.151467997
2015-03-13,0.079333649,4.599166667,0,379.6048111,0.87816548,0.391765705,0.062345639,149.2177571,14.92177571,0.938721805,0.029612698,0.204168645,0.062345639,7.178565056
2015-03-14,0.084548572,5.461875,0,371.2298891,0.881082974,0.395585739,0.062622731,149.4368728,14.94368728,0.942481203,0.029536224,0.203203281,0.062622731,7.205662115
2015-03-15,0.085747489,6.125104167,0,365.003733,0.884000467,0.399405772,0.062899823,149.6559884,14.96559884,0.946240602,0.029459749,0.202237917,0.062899823,7.232759174
2015-03-16,0.081085937,6.785625,0,358.9791931,0.88691796,0.403225806,0.063176914,149.8751041,14.98751041,0.95,0.029383274,0.201272553,0.063176914,7.259856233
2015-03-17,0.078275086,7.304375,0,354.3669098,0.884398307,0.410557185,0.063176914,149.3200111,14.93200111,0.960952381,0.031126897,0.216965159,0.063176914,7.353615937
2015-03-18,0.072292075,6.551666667,0,361.093391,0.881878653,0.417888563,0.063176914,148.7649181,14.87649181,0.971904762,0.03287052,0.232657764,0.063176914,7.447375641
2015-03-19,0.065423422,6.043229167,0,365.762624,0.879359,0.425219941,0.063176914,148.2098251,14.82098251,0.982857143,0.034614143,0.24835037,0.063176914,7.541135344
2015-03-20,0.074702992,6.344583333,0,362.9826955,0.876839347,0.43255132,0.063176914,147.6547322,14.76547322,0.993809524,0.036357766,0.264042976,0.063176914,7.634895048
2015-03-21,0.070426448,7.800520833,0,350.0507388,0.874319694,0.439882698,0.063176914,147.0996392,14.70996392,1.004761905,0.038101388,0.279735582,0.063176914,7.728654751
2015-03-22,0.063961268,8.490208333,0,344.2006554,0.87180004,0.447214076,0.063176914,146.5445462,14.65445462,1.015714286,0.039845011,0.295428187,0.063176914,7.822414455
2015-03-23,0.058136513,8.5890625,0,343.3760966,0.869280387,0.454545455,0.063176914,145.9894532,14.59894532,1.026666667,0.041588634,0.311120793,0.063176914,7.916174158
2015-03-24,0.054971892,8.5034375,0,344.0901087,0.866760734,0.461876833,0.063176914,145.4343603,14.54343603,1.037619048,0.043332257,0.326813399,0.063176914,8.009933862
2015-03-25,0.053546791,8.3471875,0,345.3997421,0.86424108,0.469208211,0.063176914,144.8792673,14.48792673,1.048571429,0.04507588,0.342506005,0.063176914,8.103693566
2015-03-26,0.057091644,10.64989583,0,326.9424458,0.861721427,0.476539589,0.063176914,144.3241743,14.43241743,1.05952381,0.046819503,0.35819861,0.063176914,8.197453269
2015-03-27,0.093047554,9.074166667,0,339.3792732,0.859201774,0.483870968,0.063176914,143.7690813,14.37690813,1.07047619,0.048563126,0.373891216,0.063176914,8.291212973
2015-03-28,0.092982675,7.185,0,355.4191816,0.856682121,0.491202346,0.063176914,143.2139883,14.32139883,1.081428571,0.050306748,0.389583822,0.063176914,8.384972676
2015-03-29,0.085107084,7.217083333,0,355.1358412,0.854162467,0.498533724,0.063176914,142.6588954,14.26588954,1.092380952,0.052050371,0.405276428,0.063176914,8.47873238
