DateTime,Depth_m,Reservoir,Rep,ch4_umolL,co2_umolL,flag_ch4,flag_co2
2016-05-30,9,FCR,1,0.060015155,164.369054,1,1
2016-05-30,9,FCR,2,0.05926195,129.8959593,1,1
2016-05-30,100,FCR,1,0.01271321,12.99598394,1,3
2016-05-30,100,FCR,2,0.011664583,NA,1,3
2016-05-30,300,FCR,1,1.324876339,235.4518524,1,2
2016-05-30,300,FCR,2,1.484857207,164.539336,1,2
2016-05-30,6.2,FCR,1,0.118422815,128.1146112,1,1
2016-05-30,6.2,FCR,2,0.111951777,111.2164012,1,1
2016-05-30,0.1,FCR,1,0.428838089,10.56813767,1,1
2016-05-30,0.1,FCR,2,0.427321244,11.10610006,1,1
2016-05-30,1.6,FCR,1,0.404525022,10.97153398,1,1
2016-05-30,1.6,FCR,2,0.416693167,22.53205223,1,1
2016-05-30,3.8,FCR,1,0.182960041,26.6951446,1,1
2016-05-30,3.8,FCR,3,0.184675913,20.23615663,1,1
2016-05-30,5,FCR,1,0.206676306,37.13887781,1,1
2016-05-30,5,FCR,2,0.136848939,40.85868581,1,1
2016-05-30,8,FCR,1,0.098704809,154.7888555,1,1
2016-05-30,8,FCR,2,0.081152231,162.3971244,1,1
2016-05-30,9,FCR,1,0.064740887,125.333564,1,1
2016-05-30,9,FCR,2,0.064836971,131.0222284,1,1
2016-05-30,100,FCR,1,0.010551258,13.03290734,1,1
2016-05-30,100,FCR,2,0.044814093,14.09312775,1,1
2016-05-30,300,FCR,1,1.501218887,155.6109715,1,1
2016-05-30,300,FCR,2,1.588481179,183.146328,1,1
2016-05-31,0.1,FCR,1,0.41985755,15.26863664,1,1
2016-05-31,0.1,FCR,2,0.362248664,19.74033896,1,1
2016-05-31,1.6,FCR,1,0.414938358,24.21771462,1,1
2016-05-31,1.6,FCR,2,0.406731907,26.07041659,1,1
2016-05-31,3.8,FCR,1,0.243917956,37.0080183,1,1
2016-05-31,3.8,FCR,2,0.24559823,37.17706997,1,1
2016-05-31,5,FCR,1,0.218667064,66.7867724,1,2
2016-05-31,5,FCR,2,0.206853297,100.0907202,1,2
2016-05-31,6.2,FCR,1,0.198403197,128.5937348,1,3
2016-05-31,6.2,FCR,2,0.201784407,NA,1,3
2016-05-31,8,FCR,1,0.104123852,153.789659,1,1
2016-05-31,8,FCR,2,0.092949468,144.7678261,1,1
2016-05-31,9,FCR,1,0.086566474,148.3844328,1,1
2016-05-31,9,FCR,2,0.083390126,152.5150001,1,1
2016-05-31,100,FCR,1,0.049345573,12.23352121,2,1
2016-05-31,100,FCR,2,0.067660467,11.6553359,2,1
2016-05-31,300,FCR,1,1.549331467,174.0049227,1,1
2016-05-31,300,FCR,2,1.451676623,188.5643208,1,1
2016-06-02,0.1,FCR,1,0.854403273,17.07220823,1,1
2016-06-02,0.1,FCR,2,0.899828104,17.76469849,1,1
2016-06-02,1.6,FCR,1,0.588829425,18.45841638,1,2
2016-06-02,1.6,FCR,2,0.539472485,12.81472266,1,2
2016-06-02,3.8,FCR,1,0.275491312,25.9197218,1,1
2016-06-02,3.8,FCR,2,0.318543033,28.61077456,1,1
2016-06-02,5,FCR,1,0.25719835,42.63727128,1,1
2016-06-02,5,FCR,3,0.19439322,39.00259004,1,1
2016-06-02,6.2,FCR,1,0.11584332,75.82428062,1,1
2016-06-02,6.2,FCR,2,0.100990917,87.6668155,1,1
2016-06-02,8,FCR,1,NA,119.3619016,3,1
2016-06-02,8,FCR,2,0.202038437,111.8985637,3,1
2016-06-02,9,FCR,1,0.087864307,149.6221257,1,1
2016-06-02,9,FCR,2,0.096073262,145.2094519,1,1
2016-06-06,0.1,FCR,1,0.463190515,8.316590558,1,1
2016-06-06,0.1,FCR,2,0.470407715,7.230636685,1,1
2016-06-06,1.6,FCR,1,0.510791695,7.780269382,1,1
2016-06-06,1.6,FCR,2,0.579387174,8.896118116,1,1
2016-06-06,3.8,FCR,1,0.206882983,30.95504171,1,1
2016-06-06,3.8,FCR,2,0.216416886,24.38208569,1,1
2016-06-06,5,FCR,1,0.16205702,38.08885815,1,1
2016-06-06,5,FCR,2,0.174660957,42.75227524,1,1
2016-06-06,6.2,FCR,1,0.063582255,153.4626725,1,1
2016-06-06,6.2,FCR,2,0.049937136,160.7899588,1,1
2016-06-06,8,FCR,1,0.08709271,124.4318191,1,1
2016-06-06,8,FCR,2,0.076406063,132.5438988,1,1
2016-06-06,9,FCR,1,0.066586624,137.1173433,1,1
2016-06-06,9,FCR,2,0.076439959,149.0336289,1,1
2016-06-06,100,FCR,1,0.021275112,11.72170516,3,3
2016-06-06,100,FCR,2,NA,NA,3,3
2016-06-06,300,FCR,1,1.677531209,151.4321292,1,1
2016-06-06,300,FCR,2,1.656672433,181.5829796,1,1
2016-06-13,0.1,FCR,1,0.325273274,9.795342973,1,1
2016-06-13,0.1,FCR,2,0.345513422,11.19719399,1,1
2016-06-13,1.6,FCR,1,0.331579064,7.021338178,1,2
2016-06-13,1.6,FCR,2,0.326436589,11.00061759,1,2
2016-06-13,3.8,FCR,1,0.211809704,14.05915938,1,1
2016-06-13,3.8,FCR,2,0.215371995,12.1253026,1,1
2016-06-13,5,FCR,1,0.204846503,28.95919478,1,1
2016-06-13,5,FCR,2,0.200095012,24.79216913,1,1
2016-06-13,6.2,FCR,1,0.048219215,164.4911472,1,1
2016-06-13,6.2,FCR,2,0.050227793,167.7000171,1,1
2016-06-13,8,FCR,1,0.041423531,198.4680032,1,1
2016-06-13,8,FCR,2,0.04823624,190.7211583,1,1
2016-06-13,9,FCR,1,0.047640373,207.0589556,1,3
2016-06-13,9,FCR,2,0.041662079,NA,1,3
2016-06-13,100,FCR,1,0.018863738,NA,1,3
2016-06-13,100,FCR,2,0.018744105,15.88913208,1,3
2016-06-13,300,FCR,1,1.644604382,199.0443287,1,1
2016-06-13,300,FCR,2,1.62945516,261.8101592,1,1
2016-06-20,0.1,FCR,1,0.61651606,11.8949277,1,1
2016-06-20,0.1,FCR,2,0.625266609,12.03700788,1,1
2016-06-20,1.6,FCR,1,0.644924717,12.46350554,3,3
2016-06-20,1.6,FCR,2,NA,NA,3,3
2016-06-20,3.8,FCR,1,0.314013448,14.61963868,1,1
2016-06-20,3.8,FCR,2,0.273250731,15.22725867,1,1
2016-06-20,5,FCR,1,0.053216802,44.56378396,2,1
2016-06-20,5,FCR,2,0.072566486,52.79309776,2,1
2016-06-20,6.2,FCR,1,0.058550297,83.39582623,1,1
2016-06-20,6.2,FCR,2,0.054237337,86.09833003,1,1
2016-06-20,8,FCR,1,0.108734342,100.8923562,1,1
2016-06-20,8,FCR,2,0.11477675,96.9853519,1,1
2016-06-20,9,FCR,1,0.105204098,106.1034895,1,1
2016-06-20,9,FCR,2,0.094213279,108.2290776,1,1
2016-06-20,100,FCR,1,0.034550995,12.42794934,1,1
2016-06-20,100,FCR,2,0.041659134,12.80142306,1,1
2016-06-20,300,FCR,1,2.769135752,100.4460891,1,1
2016-06-20,300,FCR,2,2.875361625,85.42667913,1,1
2016-06-27,0.1,FCR,1,0.822956974,16.10684422,1,1
2016-06-27,0.1,FCR,2,0.857569902,16.27547429,1,1
2016-06-27,1.6,FCR,1,0.857569902,15.05405446,1,1
2016-06-27,1.6,FCR,2,0.850657437,14.92785272,1,1
2016-06-27,3.8,FCR,1,0.093982944,28.80853219,1,1
2016-06-27,3.8,FCR,2,0.091922096,27.02281525,1,1
2016-06-27,5,FCR,1,0.084097277,46.25557646,1,1
2016-06-27,5,FCR,2,0.093287762,47.9879788,1,1
2016-06-27,6.2,FCR,1,0.098897622,144.6350702,1,1
2016-06-27,6.2,FCR,2,0.100386483,145.6792047,1,1
2016-06-27,8,FCR,1,0.111521702,121.8030064,1,1
2016-06-27,8,FCR,2,0.122893205,119.5805226,1,1
2016-06-27,9,FCR,1,0.119822333,228.3842321,1,1
2016-06-27,9,FCR,2,0.115387855,244.9405327,1,1
2016-06-27,100,FCR,1,0.027718785,15.36968354,1,2
2016-06-27,100,FCR,2,0.022847244,22.18815005,1,2
2016-06-27,300,FCR,1,3.837273289,116.2342716,1,1
2016-06-27,300,FCR,2,3.911919143,126.0931278,1,1
2016-06-28,0.1,FCR,1,0.779079155,23.20253256,1,1
2016-06-28,0.1,FCR,2,0.758082919,21.67645247,1,1
2016-06-28,1.6,FCR,1,0.741720927,25.57483472,1,1
2016-06-28,1.6,FCR,2,0.774417273,26.98119318,1,1
2016-06-28,3.8,FCR,1,0.355336712,51.09014258,1,1
2016-06-28,3.8,FCR,2,0.338307475,51.04507656,1,1
2016-06-28,5,FCR,1,0.235748339,64.91533622,1,1
2016-06-28,5,FCR,2,0.265011995,64.86930037,1,1
2016-06-28,6.2,FCR,1,0.243735051,75.47154748,1,1
2016-06-28,6.2,FCR,2,0.316372132,75.96274996,1,1
2016-06-28,8,FCR,1,0.191529799,233.8136829,1,1
2016-06-28,8,FCR,2,0.188023973,256.9306203,1,1
2016-06-28,9,FCR,1,0.17579407,224.808518,1,1
2016-06-28,9,FCR,2,0.167608384,219.1764121,1,1
2016-06-28,100,FCR,1,0.028107598,19.7263791,1,1
2016-06-28,100,FCR,2,0.021892093,15.25145796,1,1
2016-06-28,300,FCR,1,3.692644516,117.0934642,1,1
2016-06-28,300,FCR,2,3.479297985,104.860329,1,1
2016-06-30,0.1,FCR,1,0.65517416,20.29191271,1,1
2016-06-30,0.1,FCR,2,0.643313011,20.24871561,1,1
2016-06-30,1.6,FCR,1,0.417687909,23.93197945,1,1
2016-06-30,1.6,FCR,2,0.463696552,21.58932501,1,1
2016-06-30,3.8,FCR,1,0.258743615,36.40735125,1,1
2016-06-30,3.8,FCR,2,0.263669892,42.15986704,1,1
2016-06-30,5,FCR,1,0.107753535,57.48680729,1,1
2016-06-30,5,FCR,2,0.085472294,59.39405406,1,1
2016-06-30,6.2,FCR,1,0.036199737,106.7107176,1,1
2016-06-30,6.2,FCR,2,0.044921115,103.7873697,1,1
2016-06-30,8,FCR,1,0.079763471,224.3393805,1,1
2016-06-30,8,FCR,2,0.090827896,222.5533073,1,1
2016-06-30,9,FCR,1,0.076557228,257.445693,1,1
2016-06-30,9,FCR,2,0.093704835,259.7827093,1,1
2016-06-30,100,FCR,1,0.256279626,15.23832018,3,3
2016-06-30,100,FCR,2,NA,NA,3,3
2016-06-30,300,FCR,1,3.533732886,125.1204897,3,3
2016-06-30,300,FCR,2,NA,NA,3,3
2016-07-05,0.1,FCR,1,0.513790175,19.36594029,1,1
2016-07-05,0.1,FCR,2,0.504318027,18.9486757,1,1
2016-07-05,1.6,FCR,1,0.463961793,19.86706922,1,1
2016-07-05,1.6,FCR,2,0.452061621,19.40768389,1,1
2016-07-05,3.8,FCR,1,0.36596857,32.15685434,1,1
2016-07-05,3.8,FCR,2,0.346738569,34.10231328,1,1
2016-07-05,5,FCR,1,0.193395186,57.57272648,1,1
2016-07-05,5,FCR,2,0.202472916,45.91057035,1,1
2016-07-05,6.2,FCR,1,0.072188753,92.92859475,1,1
2016-07-05,6.2,FCR,2,0.081738974,95.77261793,1,1
2016-07-05,8,FCR,1,0.065545562,265.2602517,1,1
2016-07-05,8,FCR,2,0.071694974,258.3366864,1,1
2016-07-05,9,FCR,1,0.068188505,248.8653501,1,1
2016-07-05,9,FCR,2,0.091083674,250.4574576,1,1
2016-07-05,100,FCR,1,0.030336153,17.92769468,1,1
2016-07-05,100,FCR,2,0.024857794,15.99505943,1,1
2016-07-05,300,FCR,1,3.21995922,101.9460903,1,1
2016-07-05,300,FCR,2,2.514054119,96.97475601,1,1
2016-07-11,0.1,FCR,1,0.693223071,15.62503297,1,1
2016-07-11,0.1,FCR,2,0.672792662,13.46479074,1,1
2016-07-11,1.6,FCR,1,0.714571861,13.18756495,1,1
2016-07-11,1.6,FCR,2,0.725344128,14.2421037,1,1
2016-07-11,3.8,FCR,1,0.256373724,31.45081917,1,1
2016-07-11,3.8,FCR,2,0.302724825,40.65178919,1,1
2016-07-11,5,FCR,1,0.207587321,70.52087553,1,1
2016-07-11,5,FCR,2,0.166579602,56.28389909,1,1
2016-07-11,6.2,FCR,1,0.017538005,120.5399263,1,1
2016-07-11,6.2,FCR,2,0.022056231,100.6148629,1,1
2016-07-11,8,FCR,1,0.071347976,261.3655146,1,1
2016-07-11,8,FCR,2,0.069377391,265.8210961,1,1
2016-07-11,9,FCR,1,0.081246171,258.6818675,2,1
2016-07-11,9,FCR,2,0.053227908,254.1667899,2,1
2016-07-11,100,FCR,1,0.056509531,NA,1,3
2016-07-11,100,FCR,2,0.060891905,14.91036647,1,3
2016-07-11,300,FCR,1,3.275427968,105.9078202,1,3
2016-07-11,300,FCR,2,3.410982434,NA,1,3
2016-07-18,0.1,FCR,1,0.950195825,10.2908579,1,1
2016-07-18,0.1,FCR,2,0.922324204,13.23604365,1,1
2016-07-18,1.6,FCR,1,0.992016543,13.39254896,1,1
2016-07-18,1.6,FCR,2,0.982559118,10.87465578,1,1
2016-07-18,3.8,FCR,1,0.431951281,46.49339472,1,1
2016-07-18,3.8,FCR,2,0.425159273,42.84820906,1,1
2016-07-18,5,FCR,1,0.109966596,108.2885371,1,3
2016-07-18,5,FCR,2,0.132740348,NA,1,3
2016-07-18,6.2,FCR,1,2.372742863,147.6932391,1,2
2016-07-18,6.2,FCR,2,2.401596028,228.0124918,1,2
2016-07-18,8,FCR,1,0.745913697,274.5766133,1,1
2016-07-18,8,FCR,2,0.719134264,271.9153869,1,1
2016-07-18,9,FCR,1,0.135214371,288.5156334,2,1
2016-07-18,9,FCR,2,0.098742101,284.902416,2,1
2016-07-18,100,FCR,1,0.027337786,14.21497611,1,1
2016-07-18,100,FCR,2,0.020372658,12.33705395,1,1
2016-07-18,300,FCR,1,3.483295555,115.0194774,1,1
2016-07-18,300,FCR,2,3.516800249,106.8267215,1,1
2016-07-24,0.1,FCR,1,1.182026613,21.16001411,1,1
2016-07-24,0.1,FCR,2,1.286808282,21.93773161,1,1
2016-07-24,1.6,FCR,1,1.229445395,20.12415252,1,3
2016-07-24,1.6,FCR,2,1.158256676,NA,1,3
2016-07-24,3.8,FCR,1,0.458499861,21.0952361,1,1
2016-07-24,3.8,FCR,2,0.483428839,13.71047917,1,1
2016-07-24,5,FCR,1,0.417457483,141.2418525,3,1
2016-07-24,5,FCR,2,NA,145.1327874,3,1
2016-07-24,6.2,FCR,1,4.303584653,233.2966485,1,1
2016-07-24,6.2,FCR,2,4.066277937,243.5524989,1,1
2016-07-24,8,FCR,1,0.271436305,333.9303042,1,1
2016-07-24,8,FCR,2,0.230297526,329.8566221,1,1
2016-07-24,9,FCR,1,0.677894859,NA,1,3
2016-07-24,9,FCR,2,0.684919396,312.016379,1,3
2016-07-24,100,FCR,1,0.048478173,21.0952361,3,1
2016-07-24,100,FCR,2,NA,22.13227098,3,1
2016-07-24,300,FCR,1,4.402634413,232.6633058,3,3
2016-07-24,300,FCR,2,NA,NA,3,3
2016-07-27,0.1,FCR,1,0.718075372,34.51402683,1,1
2016-07-27,0.1,FCR,2,0.708698879,34.73027712,1,1
2016-07-27,1.6,FCR,1,0.630773974,34.75731289,1,1
2016-07-27,1.6,FCR,2,0.630136522,42.72166998,1,1
2016-07-27,3.8,FCR,1,0.363887827,NA,1,3
2016-07-27,3.8,FCR,2,0.385293361,62.10369827,1,3
2016-07-27,5,FCR,1,0.199472058,71.28411891,1,1
2016-07-27,5,FCR,2,0.186584398,69.11486434,1,1
2016-07-27,6.2,FCR,1,3.691163547,65.49342229,3,3
2016-07-27,6.2,FCR,2,NA,NA,3,3
2016-07-27,8,FCR,1,0.027214694,324.877471,1,1
2016-07-27,8,FCR,2,0.033046516,326.036103,1,1
2016-07-27,9,FCR,1,0.028871696,336.4513473,1,1
2016-07-27,9,FCR,2,0.037915643,268.6209765,1,1
2016-08-01,0.1,FCR,1,0.735918642,NA,1,3
2016-08-01,0.1,FCR,2,0.70887595,13.84168348,1,3
2016-08-01,1.6,FCR,1,0.731507871,18.91854277,1,1
2016-08-01,1.6,FCR,2,0.720745118,15.48841156,1,1
2016-08-01,3.8,FCR,1,0.326032176,45.63742153,1,1
2016-08-01,3.8,FCR,2,0.353628679,44.57760112,1,1
2016-08-01,5,FCR,1,0.223017776,62.15357374,1,1
2016-08-01,5,FCR,2,0.223568314,61.84851054,1,1
2016-08-01,6.2,FCR,1,0.331002648,111.3223729,1,2
2016-08-01,6.2,FCR,2,0.338490609,179.1695039,1,2
2016-08-01,8,FCR,1,0.296079488,282.5462373,1,1
2016-08-01,8,FCR,2,0.291324604,260.9576967,1,1
2016-08-01,9,FCR,1,0.113342574,339.7537959,2,1
2016-08-01,9,FCR,2,0.07835901,312.9987857,2,1
2016-08-01,100,FCR,1,0.021352014,11.32124525,1,1
2016-08-01,100,FCR,2,0.022913186,13.62116737,1,1
2016-08-01,300,FCR,1,3.639183319,117.5836005,1,1
2016-08-01,300,FCR,2,3.727231017,118.8138463,1,1
2016-08-08,0.1,FCR,1,0.816928981,18.40482025,1,1
2016-08-08,0.1,FCR,2,1.016607069,18.30994427,1,1
2016-08-08,1.6,FCR,1,0.545309675,16.15536633,1,1
2016-08-08,1.6,FCR,2,0.598189772,17.5277613,1,1
2016-08-08,3.8,FCR,1,0.68324885,61.68482445,1,1
2016-08-08,3.8,FCR,2,0.663296828,56.11661528,1,1
2016-08-08,5,FCR,1,0.45659309,91.2829675,1,1
2016-08-08,5,FCR,2,0.461682244,89.57432794,1,1
2016-08-08,6.2,FCR,1,8.216172105,108.8184545,1,1
2016-08-08,6.2,FCR,2,7.740718008,102.7344794,1,1
2016-08-08,8,FCR,1,2.817755989,244.0959198,1,1
2016-08-08,8,FCR,2,2.771551986,252.0121738,1,1
2016-08-08,9,FCR,1,1.34361872,234.6115772,1,1
2016-08-08,9,FCR,2,1.36455198,231.7034007,1,1
2016-08-08,100,FCR,1,0.027060048,14.99826447,1,1
2016-08-08,100,FCR,2,0.024786265,17.88317875,1,1
2016-08-08,300,FCR,1,3.372204028,111.432213,1,1
2016-08-08,300,FCR,2,3.099451364,107.6624594,1,1
2016-08-15,0.1,FCR,1,0.53680895,14.98373542,1,1
2016-08-15,0.1,FCR,2,0.688656688,15.25082688,1,1
2016-08-15,1.6,FCR,1,0.804835574,19.48564905,1,1
2016-08-15,1.6,FCR,2,0.650357977,14.92651979,1,1
2016-08-15,3.8,FCR,1,0.433458967,30.01955178,1,1
2016-08-15,3.8,FCR,2,0.470331083,29.47021259,1,1
2016-08-15,5,FCR,1,2.885995557,59.21403546,1,1
2016-08-15,5,FCR,2,3.05396412,49.64073283,1,1
2016-08-15,6.2,FCR,1,49.1871743,146.5744195,1,1
2016-08-15,6.2,FCR,2,43.36215451,139.6965825,1,1
2016-08-15,8,FCR,1,13.1036316,251.0994737,3,3
2016-08-15,8,FCR,2,NA,NA,3,3
2016-08-15,9,FCR,1,0.582390787,237.6267194,1,1
2016-08-15,9,FCR,2,0.657127929,306.4227626,1,1
2016-08-15,100,FCR,1,NA,14.05002045,3,1
2016-08-15,100,FCR,2,0.098792892,14.44997351,3,1
2016-08-15,300,FCR,1,2.115236587,53.74200708,1,1
2016-08-15,300,FCR,2,1.84161038,50.59714606,1,1
2016-08-26,0.1,FCR,1,0.914373294,13.40653241,1,1
2016-08-26,0.1,FCR,2,0.880429781,14.03302747,1,1
2016-08-26,1.6,FCR,1,0.916793394,18.43640718,1,1
2016-08-26,1.6,FCR,2,0.931301572,13.87054139,1,1
2016-08-26,3.8,FCR,1,1.039434112,41.55332733,1,1
2016-08-26,3.8,FCR,2,1.063300891,46.05152925,1,1
2016-08-26,5,FCR,1,12.04202337,89.93245717,1,1
2016-08-26,5,FCR,2,11.13070736,100.3155722,1,1
2016-08-26,6.2,FCR,1,41.69151591,124.0265494,1,1
2016-08-26,6.2,FCR,2,41.01986302,119.4935445,1,1
2016-08-26,8,FCR,1,0.145777175,457.6982762,1,3
2016-08-26,8,FCR,2,0.129740915,NA,1,3
2016-08-26,9,FCR,1,0.33180541,450.5196116,2,1
2016-08-26,9,FCR,2,0.209542538,437.0131236,2,1
2016-08-26,100,FCR,1,0.027954533,17.3617986,1,1
2016-08-26,100,FCR,2,0.028900619,16.21914954,1,1
2016-08-26,300,FCR,1,3.16299004,119.2245038,1,1
2016-08-26,300,FCR,2,3.102235639,123.1071563,1,1
2016-09-02,0.1,FCR,1,0.842263022,15.34478214,3,3
2016-09-02,0.1,FCR,2,NA,NA,3,3
2016-09-02,1.6,FCR,1,0.6459621,14.24372561,1,1
2016-09-02,1.6,FCR,2,0.651052011,NA,1,4
2016-09-02,3.8,FCR,1,0.242787101,56.10645011,1,1
2016-09-02,3.8,FCR,2,0.257269007,53.07833294,1,1
2016-09-02,5,FCR,1,27.10069518,89.56221193,1,2
2016-09-02,5,FCR,2,20.524181,147.9106499,1,2
2016-09-02,6.2,FCR,1,108.9775307,165.6822343,1,1
2016-09-02,6.2,FCR,2,109.8541611,166.3876384,1,1
2016-09-02,8,FCR,1,18.66929178,426.5779703,1,1
2016-09-02,8,FCR,2,16.9815876,445.7909399,1,1
2016-09-02,9,FCR,1,17.84777907,440.8793892,1,1
2016-09-02,9,FCR,2,18.34501044,409.7558613,1,1
2016-09-02,100,FCR,1,0.040652353,16.02847965,2,1
2016-09-02,100,FCR,2,0.029438499,15.34478214,2,1
2016-09-02,300,FCR,1,3.845138169,143.6700048,1,1
2016-09-02,300,FCR,2,3.94836052,120.9320934,1,1
2016-09-09,0.1,FCR,1,0.646426689,14.90512432,1,1
2016-09-09,0.1,FCR,2,0.754454504,11.16683368,1,1
2016-09-09,1.6,FCR,1,0.752066547,15.27808834,1,1
2016-09-09,1.6,FCR,2,0.754454504,15.16836824,1,1
2016-09-09,3.8,FCR,1,0.3526548,20.19262146,1,1
2016-09-09,3.8,FCR,2,0.32033197,18.57930186,1,1
2016-09-09,5,FCR,1,20.12683231,98.09750273,1,1
2016-09-09,5,FCR,2,21.60312756,77.08665041,1,1
2016-09-09,6.2,FCR,1,194.4497035,342.1441678,1,1
2016-09-09,6.2,FCR,2,153.8221616,297.6119581,1,1
2016-09-09,8,FCR,1,0.241984122,501.0293827,1,1
2016-09-09,8,FCR,2,0.224538543,550.5859286,1,1
2016-09-09,9,FCR,1,0.060797498,507.8720269,1,1
2016-09-09,9,FCR,2,0.081657714,494.3543071,1,1
2016-09-09,100,FCR,1,0.12123395,16.66233241,3,3
2016-09-09,100,FCR,2,NA,NA,3,3
2016-09-09,300,FCR,1,3.991386594,131.3619103,1,1
2016-09-09,300,FCR,2,4.037520821,129.2106457,1,1
2016-09-20,0.1,FCR,1,0.599318168,12.9857255,1,1
2016-09-20,0.1,FCR,2,0.636340591,12.49092229,1,1
2016-09-20,1.6,FCR,1,0.60636516,NA,1,3
2016-09-20,1.6,FCR,2,0.616285512,12.12318534,1,3
2016-09-20,3.8,FCR,1,0.822024391,13.87022077,1,1
2016-09-20,3.8,FCR,2,0.821455015,14.07199946,1,1
2016-09-20,5,FCR,1,19.70725714,77.57206426,1,1
2016-09-20,5,FCR,2,19.36048367,78.66773463,1,1
2016-09-20,6.2,FCR,1,75.11766385,208.5056439,1,1
2016-09-20,6.2,FCR,2,74.07027728,200.8731008,1,1
2016-09-20,8,FCR,1,7.675302432,498.5400035,1,1
2016-09-20,8,FCR,2,7.384238171,496.2735124,1,1
2016-09-20,9,FCR,1,6.453770987,441.6249104,1,1
2016-09-20,9,FCR,2,6.551050574,434.6981114,1,1
2016-09-20,100,FCR,1,0.034590885,15.61599463,2,1
2016-09-20,100,FCR,2,0.023167046,14.08790793,2,1
2016-09-20,300,FCR,1,3.565316914,102.4249018,1,1
2016-09-20,300,FCR,2,3.719794193,128.6446847,1,1
2016-09-30,0.1,FCR,1,0.364033327,28.30208209,1,1
2016-09-30,0.1,FCR,2,0.456579736,30.0387651,1,1
2016-09-30,1.6,FCR,1,0.484345663,30.87202958,1,1
2016-09-30,1.6,FCR,2,0.487256226,31.55903198,1,1
2016-09-30,3.8,FCR,1,4.610003578,65.90976153,1,1
2016-09-30,3.8,FCR,2,4.098426424,52.67580779,1,1
2016-09-30,5,FCR,1,4.69043805,62.05258778,1,1
2016-09-30,5,FCR,2,5.149059714,63.46452337,1,1
2016-09-30,6.2,FCR,1,60.95229379,202.0592136,1,1
2016-09-30,6.2,FCR,2,66.97432597,201.7023238,1,1
2016-09-30,8,FCR,1,0.366614531,524.6751048,1,1
2016-09-30,8,FCR,2,0.296712016,513.9518226,1,1
2016-09-30,9,FCR,1,0.018754149,576.7839531,3,1
2016-09-30,9,FCR,2,NA,588.5709808,3,1
2016-09-30,100,FCR,1,0.036591457,26.15589729,2,1
2016-09-30,100,FCR,2,0.049918593,26.32636028,2,1
2016-09-30,300,FCR,1,3.161699169,113.7821992,3,3
2016-09-30,300,FCR,2,NA,NA,3,3
2016-10-14,0.1,FCR,1,0.174887955,31.7558619,2,1
2016-10-14,0.1,FCR,2,0.262870443,26.19071588,2,1
2016-10-14,1.6,FCR,1,0.207414047,31.82661868,1,1
2016-10-14,1.6,FCR,2,0.227278964,27.12656757,1,1
2016-10-14,3.8,FCR,1,0.40238587,35.54043814,1,2
2016-10-14,3.8,FCR,2,0.349325767,23.97362367,1,2
2016-10-14,5,FCR,1,0.298551821,34.3790556,1,2
2016-10-14,5,FCR,2,0.273076855,56.97245727,1,2
2016-10-14,6.2,FCR,1,0.230172454,36.01506962,1,1
2016-10-14,6.2,FCR,2,0.235394203,35.77771056,1,1
2016-10-14,8,FCR,1,0.217030504,37.58381224,3,3
2016-10-14,8,FCR,2,NA,NA,3,3
2016-10-14,9,FCR,1,0.234882375,39.10862127,1,1
2016-10-14,9,FCR,2,0.244500819,37.10803716,1,1
2016-10-14,100,FCR,1,0.019039841,18.19961281,1,1
2016-10-14,100,FCR,2,0.024567919,16.6551346,1,1
2016-10-14,300,FCR,1,3.248350519,164.507702,1,1
2016-10-14,300,FCR,2,3.412932723,171.7708534,1,1
2016-11-05,0.1,FCR,1,0.438180828,19.04305979,1,1
2016-11-05,0.1,FCR,2,0.494997708,17.20835284,1,1
2016-11-05,1.6,FCR,1,0.449524656,18.44560441,1,1
2016-11-05,1.6,FCR,2,0.50640857,18.00954424,1,1
2016-11-05,3.8,FCR,1,0.319178563,20.35795543,1,3
2016-11-05,3.8,FCR,2,0.335590588,NA,1,3
2016-11-05,5,FCR,1,0.253833021,NA,1,3
2016-11-05,5,FCR,2,0.271430107,28.55041352,1,3
2016-11-05,6.2,FCR,1,0.150023729,30.58147056,1,1
2016-11-05,6.2,FCR,2,0.149611611,29.02632361,1,1
2016-11-05,8,FCR,1,0.182983536,31.48425203,1,1
2016-11-05,8,FCR,2,0.141528108,28.3246704,1,1
2016-11-05,9,FCR,1,0.105790429,36.5202045,1,1
2016-11-05,9,FCR,2,0.114810236,39.47511775,1,1
2016-12-02,0.1,FCR,1,0.244932982,15.95985558,1,1
2016-12-02,0.1,FCR,2,0.221958663,16.75436319,1,1
2016-12-02,1.6,FCR,1,0.26240688,17.44401621,1,1
2016-12-02,1.6,FCR,2,0.270838056,17.22775141,1,1
2016-12-02,3.8,FCR,1,0.250367065,15.48379176,1,1
2016-12-02,3.8,FCR,2,0.253269007,16.58406854,1,1
2016-12-02,5,FCR,1,0.208743532,17.61090257,1,1
2016-12-02,5,FCR,2,0.199753595,17.0548579,1,1
2016-12-02,6.2,FCR,1,0.199578234,19.07673001,1,1
2016-12-02,6.2,FCR,2,0.219861229,18.20556504,1,1
2016-12-02,8,FCR,1,0.160963992,18.86704599,1,1
2016-12-02,8,FCR,2,0.149157599,16.89574874,1,1
2016-12-02,9,FCR,1,0.163108986,19.34129014,1,1
2016-12-02,9,FCR,2,0.168198258,18.32965346,1,1
2016-12-02,100,FCR,1,0.013746969,13.49659073,1,1
